Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered,WHO Region
,Bangladesh,23.685,90.3563,5/5/20,10929,183,1403,searo
,Barbados,13.1939,-59.5432,5/5/20,82,7,47,paho
,Belarus,53.7098,27.9534,5/5/20,18350,107,3771,euro
,Belgium,50.8333,4.0,5/5/20,50509,8016,12441,euro
,Benin,9.3077,2.3158,5/5/20,96,2,50,afro
,Bhutan,27.5142,90.4336,5/5/20,7,0,5,searo
,Bolivia,-16.2902,-63.5887,5/5/20,1802,86,187,paho
,Bosnia and Herzegovina,43.9159,17.6791,5/5/20,1946,79,911,euro
,Brazil,-14.235,-51.9253,5/5/20,115455,7938,48221,paho
,Brunei,4.5353,114.7277,5/5/20,138,1,131,wpro
,Bulgaria,42.7339,25.4858,5/5/20,1704,80,342,euro
,Burkina Faso,12.2383,-1.5616,5/5/20,688,48,548,afro
,Cabo Verde,16.5388,-23.0418,5/5/20,186,2,37,afro
,Cambodia,11.55,104.9167,5/5/20,122,0,120,wpro
,Cameroon,3.8480000000000003,11.5021,5/5/20,2104,64,0,afro
Alberta,Canada,53.9333,-116.5765,5/5/20,5893,106,0,paho
British Columbia,Canada,49.2827,-123.1207,5/5/20,2232,121,0,paho
Grand Princess,Canada,37.6489,-122.6655,5/5/20,13,0,0,paho
Manitoba,Canada,53.7609,-98.8139,5/5/20,284,7,0,paho
New Brunswick,Canada,46.5653,-66.4619,5/5/20,119,0,0,paho
Newfoundland and Labrador,Canada,53.1355,-57.6604,5/5/20,259,3,0,paho
Nova Scotia,Canada,44.681999999999995,-63.7443,5/5/20,991,41,0,paho
Ontario,Canada,51.2538,-85.3232,5/5/20,19468,1505,0,paho
Prince Edward Island,Canada,46.5107,-63.4168,5/5/20,27,0,0,paho
Quebec,Canada,52.9399,-73.5491,5/5/20,33425,2399,0,paho
Saskatchewan,Canada,52.9399,-106.4509,5/5/20,487,7,0,paho
,Central African Republic,6.6111,20.9394,5/5/20,85,0,10,afro
,Chad,15.4542,18.7322,5/5/20,170,17,43,afro
,Chile,-35.6751,-71.543,5/5/20,22016,275,10710,paho
Anhui,China,31.8257,117.2264,5/5/20,991,6,985,wpro
Beijing,China,40.1824,116.4142,5/5/20,593,9,555,wpro
Chongqing,China,30.0572,107.874,5/5/20,579,6,573,wpro
Fujian,China,26.0789,117.9874,5/5/20,356,1,353,wpro
Gansu,China,37.8099,101.0583,5/5/20,139,2,137,wpro
Guangdong,China,23.3417,113.4244,5/5/20,1588,8,1575,wpro
Guangxi,China,23.8298,108.7881,5/5/20,254,2,252,wpro
Guizhou,China,26.8154,106.8748,5/5/20,147,2,145,wpro
Hainan,China,19.1959,109.7453,5/5/20,168,6,162,wpro
Hebei,China,39.549,116.1306,5/5/20,328,6,320,wpro
Heilongjiang,China,47.861999999999995,127.7615,5/5/20,944,13,0,wpro
Henan,China,33.882,113.61399999999999,5/5/20,1276,22,0,wpro
Hong Kong,China,22.3,114.2,5/5/20,1040,4,920,wpro
Hubei,China,30.9756,112.2707,5/5/20,68128,4512,63616,wpro
Hunan,China,27.6104,111.7088,5/5/20,1019,4,1015,wpro
Inner Mongolia,China,44.0935,113.9448,5/5/20,201,1,167,wpro
Jiangsu,China,32.9711,119.455,5/5/20,653,0,650,wpro
Jiangxi,China,27.614,115.7221,5/5/20,937,1,936,wpro
Jilin,China,43.6661,126.1923,5/5/20,112,1,103,wpro
Liaoning,China,41.2956,122.6085,5/5/20,146,2,144,wpro
Macau,China,22.1667,113.55,5/5/20,45,0,39,wpro
Ningxia,China,37.2692,106.1655,5/5/20,75,0,75,wpro
Qinghai,China,35.7452,95.9956,5/5/20,18,0,18,wpro
Shaanxi,China,35.1917,108.8701,5/5/20,308,3,264,wpro
Shandong,China,36.3427,118.1498,5/5/20,788,7,775,wpro
Shanghai,China,31.201999999999998,121.4491,5/5/20,656,7,0,wpro
Shanxi,China,37.5777,112.2922,5/5/20,198,0,193,wpro
Sichuan,China,30.6171,102.7103,5/5/20,561,3,558,wpro
Tianjin,China,39.3054,117.323,5/5/20,190,3,186,wpro
Tibet,China,31.6927,88.0924,5/5/20,1,0,1,wpro
Xinjiang,China,41.1129,85.2401,5/5/20,76,3,73,wpro
Yunnan,China,24.974,101.48700000000001,5/5/20,185,2,0,wpro
Zhejiang,China,29.1832,120.0934,5/5/20,1268,1,1267,wpro
,Colombia,4.5709,-74.2973,5/5/20,8613,378,2013,paho
,Congo (Brazzaville),-4.0383,21.7587,5/5/20,236,10,26,afro
,Congo (Kinshasa),-4.0383,21.7587,5/5/20,705,34,90,afro
,Costa Rica,9.7489,-83.7534,5/5/20,755,6,413,paho
,Cote d'Ivoire,7.54,-5.5471,5/5/20,1464,18,701,afro
,Croatia,45.1,15.2,5/5/20,2112,83,1560,euro
,Diamond Princess,0.0,0.0,5/5/20,712,13,645,
,Cuba,22.0,-80.0,5/5/20,1685,69,954,paho
,Cyprus,35.1264,33.4299,5/5/20,878,15,296,euro
,Czechia,49.8175,15.472999999999999,5/5/20,7896,257,0,euro
Faroe Islands,Denmark,61.8926,-6.9118,5/5/20,187,0,185,euro
Greenland,Denmark,71.7069,-42.6043,5/5/20,11,0,11,euro
,Denmark,56.2639,9.5018,5/5/20,9821,503,7296,euro
,Djibouti,11.8251,42.5903,5/5/20,1120,2,745,emro
,Dominican Republic,18.7357,-70.1627,5/5/20,8480,354,1905,paho
,Ecuador,-1.8312,-78.1834,5/5/20,31881,1569,3433,paho
,Egypt,26.0,30.0,5/5/20,7201,452,1730,emro
,El Salvador,13.7942,-88.8965,5/5/20,587,14,205,paho
,Equatorial Guinea,1.5,10.0,5/5/20,315,3,13,afro
,Eritrea,15.1794,39.7823,5/5/20,39,0,30,afro
,Estonia,58.5953,25.0136,5/5/20,1711,55,261,euro
,Eswatini,-26.5225,31.4659,5/5/20,119,1,12,afro
,Ethiopia,9.145,40.4897,5/5/20,145,4,91,afro
,Fiji,-17.7134,178.065,5/5/20,18,0,14,wpro
,Finland,64.0,26.0,5/5/20,5412,246,3500,euro
French Guiana,France,3.9339,-53.1258,5/5/20,133,1,100,euro
French Polynesia,France,-17.6797,149.4068,5/5/20,60,0,54,euro
Guadeloupe,France,16.25,-61.5833,5/5/20,152,12,98,euro
Mayotte,France,-12.8275,45.1662,5/5/20,739,9,352,euro
New Caledonia,France,-20.9043,165.618,5/5/20,18,0,17,euro
Reunion,France,-21.1351,55.2471,5/5/20,424,0,300,euro
Saint Barthelemy,France,17.9,-62.8333,5/5/20,6,0,6,euro
St Martin,France,18.0708,-63.0501,5/5/20,38,3,29,euro
Martinique,France,14.6415,-61.0242,5/5/20,181,14,83,euro
,France,46.2276,2.2137,5/5/20,168935,25498,51803,euro
,Gabon,-0.8037,11.6094,5/5/20,397,6,93,afro
,Gambia,13.4432,-15.3101,5/5/20,17,1,9,afro
,Georgia,42.3154,43.3569,5/5/20,604,9,240,euro
,Germany,51.0,9.0,5/5/20,167007,6993,135100,euro
,Ghana,7.9465,-1.0232,5/5/20,2719,18,294,afro
,Greece,39.0742,21.8243,5/5/20,2642,146,1374,euro
,Guatemala,15.7835,-90.2308,5/5/20,763,19,79,paho
,Guinea,9.9456,-9.6966,5/5/20,1811,10,498,afro
,Guyana,5.0,-58.75,5/5/20,93,10,27,paho
,Haiti,18.9712,-72.2852,5/5/20,101,12,10,paho
,Holy See,41.9029,12.4534,5/5/20,11,0,2,euro
,Honduras,15.2,-86.2419,5/5/20,1270,93,122,paho
,Hungary,47.1625,19.5033,5/5/20,3065,363,709,euro
,Iceland,64.9631,-19.0208,5/5/20,1799,10,1733,euro
,India,21.0,78.0,5/5/20,49400,1693,14142,searo
,Indonesia,-0.7893,113.9213,5/5/20,12071,872,2197,searo
,Iran,32.0,53.0,5/5/20,99970,6340,80475,emro
,Iraq,33.0,44.0,5/5/20,2431,102,1571,emro
,Ireland,53.1424,-7.6921,5/5/20,21983,1339,13386,euro
,Israel,31.0,35.0,5/5/20,16289,238,10465,euro
,Italy,43.0,12.0,5/5/20,213013,29315,85231,euro
,Jamaica,18.1096,-77.2975,5/5/20,473,9,56,paho
,Japan,36.0,138.0,5/5/20,15253,556,4496,wpro
,Jordan,31.24,36.51,5/5/20,471,9,375,emro
,Kazakhstan,48.0196,66.9237,5/5/20,4205,29,1279,euro
,Kenya,-0.0236,37.9062,5/5/20,535,24,182,afro
,South Korea,36.0,128.0,5/5/20,10806,255,9333,wpro
,Kuwait,29.5,47.75,5/5/20,5804,40,2032,emro
,Kyrgyzstan,41.2044,74.7661,5/5/20,843,11,600,euro
,Latvia,56.8796,24.6032,5/5/20,896,17,348,euro
,Lebanon,33.8547,35.8623,5/5/20,741,25,206,emro
,Liberia,6.4281,-9.4295,5/5/20,170,20,58,afro
,Liechtenstein,47.14,9.55,5/5/20,82,1,55,euro
,Lithuania,55.1694,23.8813,5/5/20,1423,46,678,euro
,Luxembourg,49.8153,6.1296,5/5/20,3840,96,3412,euro
,Madagascar,-18.7669,46.8691,5/5/20,151,0,101,afro
,Malaysia,2.5,112.5,5/5/20,6383,106,4567,wpro
,Maldives,3.2028,73.2207,5/5/20,573,2,20,searo
,Malta,35.9375,14.3754,5/5/20,482,5,403,euro
,Mauritania,21.0079,10.9408,5/5/20,8,1,6,afro
,Mauritius,-20.2,57.5,5/5/20,332,10,319,afro
,Mexico,23.6345,-102.5528,5/5/20,26025,2507,16810,paho
,Moldova,47.4116,28.3699,5/5/20,4363,136,1544,euro
,Monaco,43.7333,7.4167,5/5/20,95,4,81,euro
,Mongolia,46.8625,103.8467,5/5/20,41,0,13,wpro
,Montenegro,42.5,19.3,5/5/20,324,8,253,euro
,Morocco,31.7917,-7.0926,5/5/20,5219,181,1838,emro
,Namibia,-22.9576,18.4904,5/5/20,16,0,8,afro
,Nepal,28.1667,84.25,5/5/20,82,0,16,searo
Aruba,Netherlands,12.5186,-70.0358,5/5/20,101,2,82,euro
Curacao,Netherlands,12.1696,-68.99,5/5/20,16,1,13,euro
Sint Maarten,Netherlands,18.0425,-63.0548,5/5/20,76,14,44,euro
,Netherlands,52.1326,5.2913,5/5/20,41087,5168,0,euro
,New Zealand,-40.9006,174.886,5/5/20,1488,21,1316,wpro
,Nicaragua,12.8654,-85.2072,5/5/20,16,5,7,paho
,Niger,17.6078,8.0817,5/5/20,763,38,543,afro
,Nigeria,9.082,8.6753,5/5/20,2950,98,481,afro
,North Macedonia,41.6086,21.7453,5/5/20,1526,86,1013,euro
,Norway,60.472,8.4689,5/5/20,7955,215,32,euro
,Oman,21.0,57.0,5/5/20,2735,13,858,emro
,Pakistan,30.3753,69.3451,5/5/20,22049,514,5801,emro
,Panama,8.538,-80.7821,5/5/20,7523,210,823,paho
,Papua New Guinea,-6.315,143.9555,5/5/20,8,0,8,wpro
,Paraguay,-23.4425,-58.4438,5/5/20,431,10,135,paho
,Peru,-9.19,-75.0152,5/5/20,51189,1444,15413,paho
,Philippines,13.0,122.0,5/5/20,9684,637,1408,wpro
,Poland,51.9194,19.1451,5/5/20,14431,716,4280,euro
,Portugal,39.3999,-8.2245,5/5/20,25702,1074,1743,euro
,Qatar,25.3548,51.1839,5/5/20,17142,12,1924,emro
,Romania,45.9432,24.9668,5/5/20,13837,841,5454,euro
,Russia,60.0,90.0,5/5/20,155370,1451,19865,euro
,Rwanda,-1.9403,29.8739,5/5/20,261,0,129,afro
,Saint Lucia,13.9094,-60.9789,5/5/20,18,0,15,paho
,Saint Vincent and the Grenadines,12.9843,-61.2872,5/5/20,17,0,9,paho
,San Marino,43.9424,12.4578,5/5/20,589,41,92,euro
,Saudi Arabia,24.0,45.0,5/5/20,30251,200,5431,emro
,Senegal,14.4974,-14.4524,5/5/20,1329,11,470,afro
,Serbia,44.0165,21.0059,5/5/20,9677,200,1723,euro
,Seychelles,-4.6796,55.492,5/5/20,11,0,8,afro
,Singapore,1.2833,103.8333,5/5/20,19410,18,1519,wpro
,Slovakia,48.669,19.699,5/5/20,1421,25,741,euro
,Slovenia,46.1512,14.9955,5/5/20,1445,98,244,euro
,Somalia,5.1521,46.1996,5/5/20,835,38,75,emro
,South Africa,-30.5595,22.9375,5/5/20,7572,148,2746,afro
,Spain,40.0,-4.0,5/5/20,219329,25613,123486,euro
,Sri Lanka,7.0,81.0,5/5/20,771,9,213,searo
,Sudan,12.8628,30.2176,5/5/20,778,45,70,emro
,Suriname,3.9193,-56.0278,5/5/20,10,1,9,paho
,Sweden,63.0,16.0,5/5/20,23216,2854,0,euro
,Switzerland,46.8182,8.2275,5/5/20,30009,1795,25400,euro
,Taiwan*,23.7,121.0,5/5/20,438,6,334,wpro
,Tanzania,-6.369,34.8888,5/5/20,480,16,167,afro
,Thailand,15.0,101.0,5/5/20,2988,54,2747,searo
,Togo,8.6195,0.8248,5/5/20,128,9,74,afro
,Trinidad and Tobago,10.6918,-61.2225,5/5/20,116,8,103,paho
,Tunisia,34.0,9.0,5/5/20,1022,43,482,emro
,Turkey,38.9637,35.2433,5/5/20,129491,3520,73285,euro
,Uganda,1.0,32.0,5/5/20,98,0,55,afro
,Ukraine,48.3794,31.1656,5/5/20,12697,316,1875,euro
,United Arab Emirates,24.0,54.0,5/5/20,15192,146,3153,emro
Bermuda,United Kingdom,32.3078,-64.7505,5/5/20,115,7,54,euro
Cayman Islands,United Kingdom,19.3133,-81.2546,5/5/20,78,1,30,euro
Channel Islands,United Kingdom,49.3723,-2.3644,5/5/20,545,40,406,euro
Gibraltar,United Kingdom,36.1408,-5.3536,5/5/20,144,0,133,euro
Isle of Man,United Kingdom,54.2361,-4.5481,5/5/20,326,23,271,euro
Montserrat,United Kingdom,16.7425,-62.1874,5/5/20,11,1,7,euro
,United Kingdom,55.3781,-3.4360000000000004,5/5/20,194990,29427,0,euro
,Uruguay,-32.5228,-55.7658,5/5/20,670,17,468,paho
,US,37.0902,-95.7129,5/5/20,1204351,71064,189791,paho
,Uzbekistan,41.3775,64.5853,5/5/20,2207,10,1501,euro
,Venezuela,6.4238,-66.5897,5/5/20,361,10,158,paho
,Vietnam,16.0,108.0,5/5/20,271,0,232,wpro
,Zambia,-15.4167,28.2833,5/5/20,138,3,92,afro
,Zimbabwe,-20.0,30.0,5/5/20,34,4,5,afro
Diamond Princess,Canada,0.0,0.0,5/5/20,1,1,0,paho
,Dominica,15.415,-61.371,5/5/20,16,0,14,paho
,Grenada,12.1165,-61.678999999999995,5/5/20,21,0,0,paho
,Mozambique,-18.665695,35.529562,5/5/20,81,0,0,afro
,Syria,34.802075,38.99681500000001,5/5/20,44,3,0,emro
,Timor-Leste,-8.874217,125.727539,5/5/20,24,0,0,searo
,Belize,13.1939,-59.5432,5/5/20,18,2,16,paho
,Laos,19.856270000000002,102.495496,5/5/20,19,0,0,wpro
,Libya,26.3351,17.228331,5/5/20,63,3,23,emro
,West Bank and Gaza,31.9522,35.2332,5/5/20,371,2,127,emro
,Guinea-Bissau,11.8037,-15.1804,5/5/20,413,1,19,afro
,Mali,17.570692,-3.996166000000001,5/5/20,612,32,228,afro
,Saint Kitts and Nevis,17.357822,-62.782998,5/5/20,15,0,12,paho
Northwest Territories,Canada,64.8255,-124.8457,5/5/20,5,0,0,paho
Yukon,Canada,64.2823,-135.0,5/5/20,11,0,0,paho
,Kosovo,42.602636,20.902977,5/5/20,856,26,490,euro
,Burma,21.9162,95.956,5/5/20,161,6,49,searo
Anguilla,United Kingdom,18.2206,-63.0686,5/5/20,3,0,3,euro
British Virgin Islands,United Kingdom,18.4207,-64.64,5/5/20,6,1,3,euro
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,5/5/20,12,1,6,euro
,MS Zaandam,0.0,0.0,5/5/20,9,2,0,
,Botswana,-22.3285,24.6849,5/5/20,23,1,8,afro
,Burundi,-3.3731,29.9189,5/5/20,15,1,7,afro
,Sierra Leone,8.460555000000001,-11.779889,5/5/20,199,11,43,afro
,Malawi,-13.254307999999998,34.301525,5/5/20,41,3,9,afro
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,5/5/20,13,0,13,euro
Saint Pierre and Miquelon,France,46.8852,-56.3159,5/5/20,1,0,0,euro
,South Sudan,6.8770000000000024,31.307,5/5/20,52,0,0,afro
,Western Sahara,24.2155,-12.8858,5/5/20,6,0,5,afro
,Sao Tome and Principe,0.18636,6.613081,5/5/20,174,3,4,afro
,Yemen,15.552726999999999,48.516388,5/5/20,22,4,0,emro
,Comoros,-11.6455,43.3333,5/5/20,3,0,0,afro
,Tajikistan,38.861034000000004,71.276093,5/5/20,293,5,0,euro
,Lesotho,-29.609988,28.233608,5/5/20,0,0,0,afro
,Afghanistan,33.0,65.0,5/6/20,3392,104,458,emro
,Albania,41.1533,20.1683,5/6/20,832,31,595,euro
,Algeria,28.0339,1.6596,5/6/20,4997,476,2197,afro
,Andorra,42.5063,1.5218,5/6/20,751,46,521,euro
,Angola,-11.2027,17.8739,5/6/20,36,2,11,afro
,Antigua and Barbuda,17.0608,-61.7964,5/6/20,25,3,16,paho
,Argentina,-38.4161,-63.6167,5/6/20,5208,273,1524,paho
,Armenia,40.0691,45.0382,5/6/20,2782,40,1135,euro
Australian Capital Territory,Australia,-35.4735,149.0124,5/6/20,107,3,103,wpro
New South Wales,Australia,-33.8688,151.2093,5/6/20,3044,44,2463,wpro
Northern Territory,Australia,-12.4634,130.8456,5/6/20,29,0,27,wpro
Queensland,Australia,-28.0167,153.4,5/6/20,1045,6,989,wpro
South Australia,Australia,-34.9285,138.6007,5/6/20,438,4,432,wpro
Tasmania,Australia,-41.4545,145.9707,5/6/20,226,13,167,wpro
Victoria,Australia,-37.8136,144.9631,5/6/20,1454,18,1322,wpro
Western Australia,Australia,-31.9505,115.8605,5/6/20,551,9,528,wpro
,Austria,47.5162,14.5501,5/6/20,15684,608,13639,euro
,Azerbaijan,40.1431,47.5769,5/6/20,2127,28,1536,euro
,Bahamas,25.0343,-77.3963,5/6/20,92,11,26,paho
,Bahrain,26.0275,50.55,5/6/20,3934,8,1860,emro
,Bangladesh,23.685,90.3563,5/6/20,11719,186,1403,searo
,Barbados,13.1939,-59.5432,5/6/20,82,7,47,paho
,Belarus,53.7098,27.9534,5/6/20,19255,112,4388,euro
,Belgium,50.8333,4.0,5/6/20,50781,8339,12731,euro
,Benin,9.3077,2.3158,5/6/20,96,2,50,afro
,Bhutan,27.5142,90.4336,5/6/20,7,0,5,searo
,Bolivia,-16.2902,-63.5887,5/6/20,1886,91,198,paho
,Bosnia and Herzegovina,43.9159,17.6791,5/6/20,1987,86,928,euro
,Brazil,-14.235,-51.9253,5/6/20,126611,8588,51370,paho
,Brunei,4.5353,114.7277,5/6/20,139,1,131,wpro
,Bulgaria,42.7339,25.4858,5/6/20,1778,84,360,euro
,Burkina Faso,12.2383,-1.5616,5/6/20,729,48,555,afro
,Cabo Verde,16.5388,-23.0418,5/6/20,191,2,38,afro
,Cambodia,11.55,104.9167,5/6/20,122,0,120,wpro
,Cameroon,3.8480000000000003,11.5021,5/6/20,2265,108,0,afro
Alberta,Canada,53.9333,-116.5765,5/6/20,5963,112,0,paho
British Columbia,Canada,49.2827,-123.1207,5/6/20,2255,124,0,paho
Grand Princess,Canada,37.6489,-122.6655,5/6/20,13,0,0,paho
Manitoba,Canada,53.7609,-98.8139,5/6/20,286,7,0,paho
New Brunswick,Canada,46.5653,-66.4619,5/6/20,120,0,0,paho
Newfoundland and Labrador,Canada,53.1355,-57.6604,5/6/20,259,3,0,paho
Nova Scotia,Canada,44.681999999999995,-63.7443,5/6/20,998,41,0,paho
Ontario,Canada,51.2538,-85.3232,5/6/20,19910,1560,0,paho
Prince Edward Island,Canada,46.5107,-63.4168,5/6/20,27,0,0,paho
Quebec,Canada,52.9399,-73.5491,5/6/20,34334,2511,0,paho
Saskatchewan,Canada,52.9399,-106.4509,5/6/20,512,7,0,paho
,Central African Republic,6.6111,20.9394,5/6/20,94,0,10,afro
,Chad,15.4542,18.7322,5/6/20,170,17,43,afro
,Chile,-35.6751,-71.543,5/6/20,23048,281,11189,paho
Anhui,China,31.8257,117.2264,5/6/20,991,6,985,wpro
Beijing,China,40.1824,116.4142,5/6/20,593,9,557,wpro
Chongqing,China,30.0572,107.874,5/6/20,579,6,573,wpro
Fujian,China,26.0789,117.9874,5/6/20,356,1,354,wpro
Gansu,China,37.8099,101.0583,5/6/20,139,2,137,wpro
Guangdong,China,23.3417,113.4244,5/6/20,1589,8,1575,wpro
Guangxi,China,23.8298,108.7881,5/6/20,254,2,252,wpro
Guizhou,China,26.8154,106.8748,5/6/20,147,2,145,wpro
Hainan,China,19.1959,109.7453,5/6/20,168,6,162,wpro
Hebei,China,39.549,116.1306,5/6/20,328,6,320,wpro
Heilongjiang,China,47.861999999999995,127.7615,5/6/20,944,13,0,wpro
Henan,China,33.882,113.61399999999999,5/6/20,1276,22,0,wpro
Hong Kong,China,22.3,114.2,5/6/20,1040,4,932,wpro
Hubei,China,30.9756,112.2707,5/6/20,68128,4512,63616,wpro
Hunan,China,27.6104,111.7088,5/6/20,1019,4,1015,wpro
Inner Mongolia,China,44.0935,113.9448,5/6/20,201,1,171,wpro
Jiangsu,China,32.9711,119.455,5/6/20,653,0,651,wpro
Jiangxi,China,27.614,115.7221,5/6/20,937,1,936,wpro
Jilin,China,43.6661,126.1923,5/6/20,112,1,103,wpro
Liaoning,China,41.2956,122.6085,5/6/20,146,2,144,wpro
Macau,China,22.1667,113.55,5/6/20,45,0,40,wpro
Ningxia,China,37.2692,106.1655,5/6/20,75,0,75,wpro
Qinghai,China,35.7452,95.9956,5/6/20,18,0,18,wpro
Shaanxi,China,35.1917,108.8701,5/6/20,308,3,266,wpro
Shandong,China,36.3427,118.1498,5/6/20,788,7,775,wpro
Shanghai,China,31.201999999999998,121.4491,5/6/20,657,7,0,wpro
Shanxi,China,37.5777,112.2922,5/6/20,198,0,194,wpro
Sichuan,China,30.6171,102.7103,5/6/20,561,3,558,wpro
Tianjin,China,39.3054,117.323,5/6/20,190,3,186,wpro
Tibet,China,31.6927,88.0924,5/6/20,1,0,1,wpro
Xinjiang,China,41.1129,85.2401,5/6/20,76,3,73,wpro
Yunnan,China,24.974,101.48700000000001,5/6/20,185,2,0,wpro
Zhejiang,China,29.1832,120.0934,5/6/20,1268,1,1267,wpro
,Colombia,4.5709,-74.2973,5/6/20,8959,397,2148,paho
,Congo (Brazzaville),-4.0383,21.7587,5/6/20,264,10,30,afro
,Congo (Kinshasa),-4.0383,21.7587,5/6/20,797,35,92,afro
,Costa Rica,9.7489,-83.7534,5/6/20,761,6,428,paho
,Cote d'Ivoire,7.54,-5.5471,5/6/20,1516,18,721,afro
,Croatia,45.1,15.2,5/6/20,2119,85,1601,euro
,Diamond Princess,0.0,0.0,5/6/20,712,13,645,
,Cuba,22.0,-80.0,5/6/20,1703,69,1001,paho
,Cyprus,35.1264,33.4299,5/6/20,883,15,296,euro
,Czechia,49.8175,15.472999999999999,5/6/20,7974,262,0,euro
Faroe Islands,Denmark,61.8926,-6.9118,5/6/20,187,0,185,euro
Greenland,Denmark,71.7069,-42.6043,5/6/20,11,0,11,euro
,Denmark,56.2639,9.5018,5/6/20,9938,506,7493,euro
,Djibouti,11.8251,42.5903,5/6/20,1124,3,755,emro
,Dominican Republic,18.7357,-70.1627,5/6/20,8807,362,1960,paho
,Ecuador,-1.8312,-78.1834,5/6/20,31881,1618,3433,paho
,Egypt,26.0,30.0,5/6/20,7588,469,1815,emro
,El Salvador,13.7942,-88.8965,5/6/20,633,15,219,paho
,Equatorial Guinea,1.5,10.0,5/6/20,439,4,13,afro
,Eritrea,15.1794,39.7823,5/6/20,39,0,30,afro
,Estonia,58.5953,25.0136,5/6/20,1713,55,264,euro
,Eswatini,-26.5225,31.4659,5/6/20,123,2,12,afro
,Ethiopia,9.145,40.4897,5/6/20,162,4,93,afro
,Fiji,-17.7134,178.065,5/6/20,18,0,14,wpro
,Finland,64.0,26.0,5/6/20,5573,252,3500,euro
French Guiana,France,3.9339,-53.1258,5/6/20,138,1,111,euro
French Polynesia,France,-17.6797,149.4068,5/6/20,60,0,54,euro
Guadeloupe,France,16.25,-61.5833,5/6/20,152,13,104,euro
Mayotte,France,-12.8275,45.1662,5/6/20,739,9,352,euro
New Caledonia,France,-20.9043,165.618,5/6/20,18,0,18,euro
Reunion,France,-21.1351,55.2471,5/6/20,425,0,300,euro
Saint Barthelemy,France,17.9,-62.8333,5/6/20,6,0,6,euro
St Martin,France,18.0708,-63.0501,5/6/20,38,3,29,euro
Martinique,France,14.6415,-61.0242,5/6/20,182,14,83,euro
,France,46.2276,2.2137,5/6/20,172465,25772,53022,euro
,Gabon,-0.8037,11.6094,5/6/20,397,6,93,afro
,Gambia,13.4432,-15.3101,5/6/20,17,1,9,afro
,Georgia,42.3154,43.3569,5/6/20,610,9,269,euro
,Germany,51.0,9.0,5/6/20,168162,7275,139900,euro
,Ghana,7.9465,-1.0232,5/6/20,3091,18,294,afro
,Greece,39.0742,21.8243,5/6/20,2663,147,1374,euro
,Guatemala,15.7835,-90.2308,5/6/20,798,21,86,paho
,Guinea,9.9456,-9.6966,5/6/20,1856,11,597,afro
,Guyana,5.0,-58.75,5/6/20,93,10,27,paho
,Haiti,18.9712,-72.2852,5/6/20,101,12,10,paho
,Holy See,41.9029,12.4534,5/6/20,12,0,2,euro
,Honduras,15.2,-86.2419,5/6/20,1461,99,132,paho
,Hungary,47.1625,19.5033,5/6/20,3111,373,759,euro
,Iceland,64.9631,-19.0208,5/6/20,1799,10,1750,euro
,India,21.0,78.0,5/6/20,52987,1785,15331,searo
,Indonesia,-0.7893,113.9213,5/6/20,12438,895,2317,searo
,Iran,32.0,53.0,5/6/20,101650,6418,81587,emro
,Iraq,33.0,44.0,5/6/20,2480,102,1602,emro
,Ireland,53.1424,-7.6921,5/6/20,22248,1375,17110,euro
,Israel,31.0,35.0,5/6/20,16310,239,10637,euro
,Italy,43.0,12.0,5/6/20,214457,29684,93245,euro
,Jamaica,18.1096,-77.2975,5/6/20,478,9,57,paho
,Japan,36.0,138.0,5/6/20,15253,556,4496,wpro
,Jordan,31.24,36.51,5/6/20,473,9,377,emro
,Kazakhstan,48.0196,66.9237,5/6/20,4422,30,1408,euro
,Kenya,-0.0236,37.9062,5/6/20,582,26,190,afro
,South Korea,36.0,128.0,5/6/20,10810,256,9419,wpro
,Kuwait,29.5,47.75,5/6/20,6289,42,2219,emro
,Kyrgyzstan,41.2044,74.7661,5/6/20,871,12,614,euro
,Latvia,56.8796,24.6032,5/6/20,900,17,464,euro
,Lebanon,33.8547,35.8623,5/6/20,750,25,206,emro
,Liberia,6.4281,-9.4295,5/6/20,178,20,75,afro
,Liechtenstein,47.14,9.55,5/6/20,82,1,55,euro
,Lithuania,55.1694,23.8813,5/6/20,1428,48,718,euro
,Luxembourg,49.8153,6.1296,5/6/20,3851,98,3452,euro
,Madagascar,-18.7669,46.8691,5/6/20,158,0,101,afro
,Malaysia,2.5,112.5,5/6/20,6428,107,4702,wpro
,Maldives,3.2028,73.2207,5/6/20,617,2,20,searo
,Malta,35.9375,14.3754,5/6/20,484,5,407,euro
,Mauritania,21.0079,10.9408,5/6/20,8,1,6,afro
,Mauritius,-20.2,57.5,5/6/20,332,10,320,afro
,Mexico,23.6345,-102.5528,5/6/20,27634,2704,17781,paho
,Moldova,47.4116,28.3699,5/6/20,4476,143,1658,euro
,Monaco,43.7333,7.4167,5/6/20,95,4,82,euro
,Mongolia,46.8625,103.8467,5/6/20,41,0,13,wpro
,Montenegro,42.5,19.3,5/6/20,324,8,261,euro
,Morocco,31.7917,-7.0926,5/6/20,5408,183,2017,emro
,Namibia,-22.9576,18.4904,5/6/20,16,0,8,afro
,Nepal,28.1667,84.25,5/6/20,99,0,22,searo
